fecha_ingreso,hora_ingreso,nro_registro_interno,situacion,origen,es_anonima,tema,subtema,provincia,localidad,dependencia_alta,via_ingreso,derivacion_institucion,derivacion_fecha,derivacion_judicializa,derivacion2_institucion,derivacion2_fecha,derivacion2_judicializa,derivacion3_institucion,derivacion3_fecha,derivacion3_judicializa,denunciante_nacionalidad,denunciante_provincia,denunciante_localidad,denunciante_tipo,denunciante_como_conocio_la_linea,denunciante_genero,denunciante_edad_aparente,provincia_indec_id
2021-06-01,16:33,6525943515,Urgencia,Ciudadano,No,Trata,"Explotación laboral niñas, niños y adolescentes",Salta,Dragones,PNR - Línea 145,Línea 145,Protex,2021-06-01 17:32,Si,,,,,,,Argentina,Salta,Orán,Denunciante - ciudadano,,Mujer,65,66
2021-06-02,00:07,8435943515,Urgencia,Ciudadano,No,Trata,Explotación sexual,Buenos Aires,Ezpeleta,PNR - Línea 145,Línea 145,Protex,2021-06-02 00:03,Si,,,,,,,,,,,,,,06
2021-06-02,08:24,3535943515,Urgencia,Ciudadano,No,Trata,"Explotación laboral niñas, niños y adolescentes",Misiones,San Pedro,PNR - Línea 145,Línea 145,Protex,2021-06-02 09:08,Si,,,,,,,,,,Denunciante - ciudadano,,Mujer,50,54
2021-06-02,10:00,7535943515,Emergencia,Ciudadano,No,Trata,Posible captación,Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Policía Federal Argentina,2021-06-02 16:54,Si,,,,,,,Argentina,,,Denunciante - ciudadano,,Mujer,40,06
2021-06-02,11:14,8445943515,Emergencia,Ciudadano,No,Trata,Posible captación,Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Policía Federal Argentina,2021-06-02 16:53,Si,,,,,,,Argentina,,,Denunciante - ciudadano,,Mujer,40,06
2021-06-02,11:32,1545943515,Urgencia,Ciudadano,Si,Trata,Oferta laboral engañosa,Córdoba,Córdoba,PNR - Línea 145,Línea 145,Protex,2021-06-02 11:31,Si,,,,,,,,,,Denunciante - ciudadano,,,38,14
2021-06-02,15:05,6545943515,Urgencia,Ciudadano,Si,Trata,Explotación sexual,Buenos Aires,,PNR - Línea 145,Línea 145,Área Legal del Programa Nacional de Rescate,2021-06-02 15:17,Si,,,,,,,Argentina,,,Denunciante - ciudadano,,Mujer,50,06
2021-06-02,15:59,8455943515,Urgencia,Ciudadano,Si,Trata,Explotación sexual,Buenos Aires,,PNR - Línea 145,Línea 145,Área Legal del Programa Nacional de Rescate,2021-06-02 16:43,Si,,,,,,,Argentina,,,Denunciante - ciudadano,,Mujer,50,06
2021-06-02,16:42,9455943515,Urgencia,Ciudadano,Si,Trata,Persona desaparecida,Santa Fe,Esperanza,PNR - Línea 145,Línea 145,Protex,2021-06-02 16:39,Si,,,,,,,,,,Denunciante - ciudadano,,Hombre,47,82
2021-06-03,18:07,9484053515,Emergencia,Ciudadano,Si,Trata,"Explotación sexual niñas, niños y adolescentes",Misiones,Posadas,PNR - Línea 145,Línea 145,Protex,2021-06-03 18:16,No,Gendarmería Nacional Argentina,2021-06-03 19:04,Si,,,,,,,Denunciante - ciudadano,,,55,54
2021-06-03,18:29,584053515,Urgencia,Ciudadano,Si,Trata,Explotación sexual,Córdoba,Córdoba,PNR - Línea 145,Línea 145,Protex,2021-06-03 18:21,Si,,,,,,,,,,,,,,14
2021-06-03,19:52,1584053515,Urgencia,Ciudadano,No,Trata,Explotación sexual,Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Protex,2021-06-03 19:46,Si,,,,,,,,,,,,,,06
2021-06-04,09:40,2594053515,Urgencia,Ciudadano,Si,Trata,Explotación sexual,Buenos Aires,Ciudad Autónoma de Buenos Aires,PNR - Línea 145,Línea 145,Área Legal del Programa Nacional de Rescate,2021-06-04 10:08,Si,,,,,,,,,,Denunciante - ciudadano,,,0,06
2021-06-04,11:31,6594053515,Urgencia,Ciudadano,Si,Trata,Oferta laboral engañosa,Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,,,,,,,,,,,,Denunciante - ciudadano,,,35,06
2021-06-04,20:40,8415053515,Emergencia,Ciudadano,No,Trata,Posible captación,Buenos Aires,Florencio Varela,PNR - Línea 145,Línea 145,Protex,2021-06-04 22:15,Si,,,,,,,Argentina,Buenos Aires,Claypole,Denunciante - victima directa,,Hombre,26,06
2021-06-04,20:50,9415053515,Urgencia,Ciudadano,Si,Trata,Traslado de personas,Entre Ríos,Paraná,PNR - Línea 145,Línea 145,Protex,2021-06-04 22:12,Si,,,,,,,,,,Denunciante - ciudadano,,,30,30
2021-06-04,22:07,1515053515,Urgencia,Ciudadano,Si,Trata,"Explotación sexual niñas, niños y adolescentes",Buenos Aires,Trenque Lauquen,PNR - Línea 145,Línea 145,Protex,2021-06-04 23:35,No,Gendarmería Nacional Argentina,2021-06-04 23:35,Si,,,,,,,Denunciante - ciudadano,,Hombre,50,06
2021-06-04,23:05,2515053515,Urgencia,Ciudadano,No,Trata,Explotación sexual,Santiago del Estero,Santiago del Estero,PNR - Línea 145,Línea 145,Protex,2021-06-05 01:04,No,Gendarmería Nacional Argentina,2021-06-05 01:04,Si,,,,,,,Denunciante - victima indirecta,,Mujer,40,86
2021-06-05,12:47,2525053515,Urgencia,Ciudadano,Si,Trata,Explotación sexual,Buenos Aires,San Miguel,PNR - Línea 145,Línea 145,Protex,2021-06-05 12:44,Si,,,,,,,,,,Denunciante - ciudadano,,Mujer,55,06
2021-06-05,13:32,3525053515,Emergencia,Ciudadano,Si,Trata,"Explotación sexual niñas, niños y adolescentes",Mendoza,MENDOZA,PNR - Línea 145,Línea 145,Protex,2021-06-05 13:33,No,Gendarmería Nacional Argentina,2021-06-05 13:33,Si,,,,,,,Denunciante - ciudadano,,Hombre,35,50
2021-06-06,00:29,6545053515,Urgencia,Ciudadano,Si,Trata,Explotación sexual,Buenos Aires,Trenque Lauquen,PNR - Línea 145,Línea 145,Protex,2021-06-06 00:25,Si,,,,,,,,,,Denunciante - ciudadano,,Mujer,45,06
2021-06-06,20:48,5555053515,Urgencia,Ciudadano,No,Trata,Explotación sexual,Santiago del Estero,Santiago del Estero,PNR - Línea 145,Línea 145,,,,,,,,,,,,,Denunciante - ciudadano,,Mujer,40,86
2021-06-07,09:28,4565053515,Urgencia,Ciudadano,No,Trata,Pornografía infantil,Buenos Aires,San Martín,PNR - Línea 145,Línea 145,Protex,2021-06-07 10:29,Si,,,,,,,Argentina,,Ciudadela,Denunciante - ciudadano,,Mujer,45,06
2021-06-07,11:54,9475053515,Urgencia,Institución - Ministerio de Trabajo de la Nación,No,Trata,Explotación laboral,Santiago del Estero,Zanjón,PNR - Línea 145,Línea 145,Protex,2021-06-07 11:53,No,,,,,,,,,,Denunciante - institucion,,Hombre,35,86
2021-06-07,12:42,2575053515,Urgencia,Ciudadano,No,Trata,Persona desaparecida,,,PNR - Línea 145,Línea 145,Protex,2021-06-07 12:41,No,,,,,,,,,,,,,,
2021-06-07,16:47,9494153515,Urgencia,Ciudadano,Si,Trata,Pornografía infantil,,,PNR - Línea 145,Línea 145,Protex,2021-06-07 17:05,Si,Delitos Informáticos,2021-06-07 17:05,No,,,,,,,Denunciante - ciudadano,Por publicidad en internet,Mujer,32,
2021-06-08,10:31,515153515,Emergencia,Ciudadano,Si,Trata,Pornografía infantil,Misiones,Posadas,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2021-06-08 11:24,Si,,,,,,,,,,Denunciante - ciudadano,,,0,54
2021-06-08,12:49,6515153515,Urgencia,Ciudadano,Si,Trata,Explotación laboral,Entre Ríos,Villaguay,PNR - Línea 145,Línea 145,Protex,2021-06-08 14:39,Si,,,,,,,,,,Denunciante - ciudadano,,,0,30
2021-06-08,16:03,8425153515,Urgencia,Ciudadano,Si,Trata,Explotación sexual,Buenos Aires,La Plata,PNR - Línea 145,Línea 145,Protex,2021-06-08 17:03,Si,,,,,,,Argentina,,,Denunciante - victima directa,,Mujer,40,06
2021-06-08,17:04,525153515,Urgencia,Ciudadano,Si,Trata,Explotación sexual,Córdoba,Córdoba,PNR - Línea 145,Línea 145,Protex,2021-06-08 17:38,Si,,,,,,,,,,Denunciante - ciudadano,,,45,14
2021-06-08,21:02,5525153515,Emergencia,Ciudadano,Si,Trata,Explotación sexual,Córdoba,Córdoba,PNR - Línea 145,Línea 145,,,,,,,,,,,,,,,,,14
2021-06-09,12:58,1535153515,Urgencia,Institución - ONG Pibas por la Abolición,No,Trata,Persona desaparecida,Buenos Aires,Constitución,PNR - Línea 145,Línea 145,Área Legal del Programa Nacional de Rescate,2021-06-11 08:39,Si,Ministerio de Seguridad,2021-06-11 08:39,No,,,,,,,Denunciante - ciudadano,,Mujer,25,06
2021-06-09,13:18,2535153515,Urgencia,Ciudadano,No,Trata,Pornografía infantil,Buenos Aires,José C. Paz,PNR - Línea 145,Línea 145,Protex,2021-06-09 13:55,Si,,,,,,,Argentina,,,Denunciante - ciudadano,Aplicación Mi Argentina,Hombre,39,06
2021-06-09,15:19,5535153515,Urgencia,Institución - Servicio Local de prevencion y promocion de los derechos del niños - La Matanza.,No,Trata,Explotación sexual,Buenos Aires,La Matanza,PNR - Línea 145,Línea 145,Protex,2021-06-09 15:16,Si,,,,,,,,,,Denunciante - ciudadano,,,0,06
2021-06-09,20:43,9445153515,Urgencia,Ciudadano,No,Trata,Explotación sexual,,,PNR - Línea 145,Línea 145,Protex,2021-06-09 20:42,No,,,,,,,,,,,,,,
2021-06-10,00:02,6545153515,Urgencia,Ciudadano,No,Trata,Persona desaparecida,Buenos Aires,saenz peña,PNR - Línea 145,,Protex,2021-06-09 23:59,No,,,,,,,,,,Denunciante - ciudadano,,Mujer,50,06
2021-06-10,11:18,1555153515,Urgencia,Ciudadano,Si,Trata,Explotación sexual,Buenos Aires,,PNR - Línea 145,Línea 145,Protex,2021-06-10 11:52,Si,,,,,,,,,,Denunciante - ciudadano,,,0,06
2021-06-10,11:43,3555153515,Urgencia,Ciudadano,No,Trata,"Explotación sexual niñas, niños y adolescentes",Tucumán,San Miguel de Tucumán,PNR - Línea 145,Línea 145,Protex,2021-06-10 13:09,Si,,,,,,,Argentina,,,Denunciante - ciudadano,Por Recomendación,Hombre,48,90
2021-06-10,12:44,4555153515,Urgencia,Ciudadano,No,Trata,Explotación sexual,Buenos Aires,Almirante Brown,PNR - Línea 145,Línea 145,Protex,2021-06-10 13:34,Si,,,,,,,,,,Denunciante - victima directa,,Hombre,26,06
2021-06-10,15:47,565153515,Urgencia,Ciudadano,Si,Trata,Explotación sexual,,,PNR - Línea 145,Línea 145,,,,,,,,,,,,,Denunciante - ciudadano,,,50,
2021-06-10,22:18,7565153515,Urgencia,Ciudadano,Si,Trata,Explotación sexual,Buenos Aires,San Miguel,PNR - Línea 145,Línea 145,Protex,2021-06-10 22:15,No,,,,,,,,,,,,,,06
2021-06-11,01:11,3575153515,Emergencia,Ciudadano,No,Trata,Posible captación,Buenos Aires,General Rodríguez,PNR - Línea 145,Línea 145,,,,,,,,,,,,,,,,,06
2021-06-11,11:23,2584253515,Urgencia,Ciudadano,No,Trata,Explotación laboral,La Pampa,,PNR - Línea 145,Línea 145,,,,,,,,,,,,,Denunciante - ciudadano,,,30,42
2021-06-11,14:24,6584253515,Urgencia,Institución - Ministerio de Desarrollo Humano,No,Trata,Explotación laboral,Buenos Aires,Caseros,PNR - Línea 145,Línea 145,Protex,2021-06-11 15:46,Si,,,,,,,,,,Denunciante - ciudadano,,Mujer,35,06
2021-06-11,17:51,594253515,Emergencia,Ciudadano,Si,Trata,"Explotación laboral niñas, niños y adolescentes",Córdoba,Capilla del Monte,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2021-06-11 18:24,Si,,,,,,,,,,Denunciante - ciudadano,,Hombre,40,14
2021-06-11,21:47,2594253515,Emergencia,Ciudadano,No,Trata,Explotación laboral,Buenos Aires,Udaondo,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2021-06-11 23:00,Si,Protex,2021-06-11 23:00,No,,,,,,,Denunciante - institucion,,Mujer,30,06
2021-06-12,14:35,8415253515,Urgencia,Ciudadano,No,Trata,Posible captación,,,PNR - Línea 145,Línea 145,Protex,2021-06-12 14:30,Si,,,,,,,,,,Denunciante - ciudadano,,Hombre,29,
2021-06-12,15:01,9415253515,Emergencia,Ciudadano,No,Trata,Explotación laboral,,,PNR - Línea 145,Línea 145,Protex,2021-06-12 14:58,No,Gendarmería Nacional Argentina,2021-06-12 14:58,Si,,,,,,,Denunciante - ciudadano,,Mujer,35,
2021-06-12,16:13,1515253515,Emergencia,Ciudadano,Si,Trata,"Explotación sexual niñas, niños y adolescentes",Mendoza,Palmira,PNR - Línea 145,Línea 145,Protex,2021-06-12 16:05,No,,,,,,,,,,Denunciante - ciudadano,Por publicidad en TV,Mujer,56,50
2021-06-13,01:27,7525253515,Urgencia,Ciudadano,Si,Trata,Explotación sexual,Mendoza,La Arboleda,PNR - Línea 145,Línea 145,,,,,,,,,,,,,Denunciante - ciudadano,Por publicidad en TV,,51,50
2021-06-14,13:46,8455253515,Urgencia,Ciudadano,No,Trata,Explotación sexual,Córdoba,Córdoba,PNR - Línea 145,Línea 145,Protex,2021-06-14 13:46,No,,,,,,,,,,,,,,14
2021-06-14,15:49,1565253515,Urgencia,Ciudadano,Si,Trata,Ofrecimiento,,,PNR - Línea 145,Línea 145,Protex,2021-06-14 16:21,Si,Delitos Informáticos,2021-06-14 16:21,No,,,,,,,Denunciante - ciudadano,Por Recomendación,Hombre,35,
2021-06-14,20:09,4575253515,Urgencia,Ciudadano,Si,Trata,Explotación sexual,Buenos Aires,,PNR - Línea 145,Línea 145,Área Legal del Programa Nacional de Rescate,2021-06-14 20:34,Si,,,,,,,,,,Denunciante - ciudadano,,Hombre,50,06
2021-06-14,21:08,5575253515,Emergencia,Ciudadano,No,Trata,Traslado de personas,Salta,Tartagal,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2021-06-14 22:36,Si,Protex,2021-06-14 22:36,No,,,,,,,Denunciante - victima indirecta,,Hombre,45,66
2021-06-14,23:22,7575253515,Urgencia,Ciudadano,Si,Trata,Explotación sexual,Córdoba,La Calera,PNR - Línea 145,Línea 145,Protex,2021-06-14 23:53,Si,,,,,,,,,,Denunciante - ciudadano,,Mujer,29,14
2021-06-15,08:07,8484353515,Urgencia,Ciudadano,Si,Trata,"Explotación sexual niñas, niños y adolescentes",Río Negro,General Roca,PNR - Línea 145,Línea 145,Protex,2021-06-15 09:23,Si,,,,,,,,,,Denunciante - ciudadano,,,60,62
2021-06-15,08:34,9484353515,Emergencia,Institución - Renatre,No,Trata,Explotación laboral,Corrientes,San Carlos,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2021-06-15 09:08,Si,,,,,,,,,,Denunciante - institucion,,Hombre,0,18
2021-06-15,10:32,1584353515,Urgencia,Ciudadano,No,Trata,Persona desaparecida,San Luis,San Luis,PNR - Línea 145,Línea 145,,,,,,,,,,Argentina,,,Denunciante - ciudadano,,Mujer,40,74
2021-06-15,12:01,4584353515,Urgencia,"Institución - Oficina de Migraciones Rawson, Chubut",No,Trata,Explotación laboral,Chubut,Trelew,PNR - Línea 145,Línea 145,Protex,2021-06-15 13:31,Si,,,,,,,,,,Denunciante,,Hombre,40,26
2021-06-15,12:51,6584353515,Urgencia,Ciudadano,No,Trata,Persona desaparecida,San Luis,San Luis,PNR - Línea 145,Línea 145,Protex,2021-06-15 14:20,No,,,,,,,Argentina,,,Denunciante - ciudadano,,Mujer,45,74
2021-06-16,08:40,5505353515,Emergencia,Institución - UATRE,No,Trata,Explotación laboral,Neuquén,Zapala,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2021-06-16 08:56,Si,Protex,2021-06-16 08:56,No,,,,,,,Denunciante - ciudadano,,Hombre,50,58
2021-06-16,12:31,515353515,Urgencia,Ciudadano,No,Trata,Explotación sexual,Chubut,Comodoro Rivadavia,PNR - Línea 145,Línea 145,Protex,2021-06-16 14:07,No,,,,,,,Argentina,,,Denunciante - victima directa,,Hombre,40,26
2021-06-16,15:05,3515353515,Urgencia,Ciudadano,No,Trata,Explotación sexual,Entre Ríos,Diamante,PNR - Línea 145,Línea 145,,,,,,,,,,,Neuquén,Añelo,Denunciante - ciudadano,,,47,30
2021-06-17,10:47,7525353515,Urgencia,Ciudadano,No,Trata,Publicidad de oferta sexual,Buenos Aires,Chivilcoy,PNR - Línea 145,Línea 145,,,,,,,,,,Argentina,,,Denunciante - ciudadano,Por publicidad en internet,Mujer,52,06
2021-06-17,14:23,1535353515,Urgencia,Ciudadano,Si,Trata,Posible captación,,,PNR - Línea 145,Línea 145,,,,,,,,,,,,,Denunciante - victima directa,,Mujer,43,
2021-06-17,14:27,2535353515,Urgencia,Ciudadano,Si,Trata,Explotación sexual,Buenos Aires,Ciudad Autónoma de Buenos Aires,PNR - Línea 145,Línea 145,Área Legal del Programa Nacional de Rescate,2021-06-17 14:25,Si,,,,,,,,,,Denunciante - ciudadano,,,0,06
2021-06-17,16:29,3535353515,Urgencia,Ciudadano,Si,Trata,Explotación sexual,Buenos Aires,,PNR - Línea 145,Línea 145,Protex,2021-06-17 16:39,Si,,,,,,,,,,Denunciante - ciudadano,,,35,06
2021-06-17,16:54,4535353515,Urgencia,Ciudadano,No,Trata,Publicidad de oferta sexual,Buenos Aires,Chivilcoy,PNR - Línea 145,Correo Institucional,Protex,2021-06-17 16:52,Si,Oficina de monitoreo,2021-06-17 16:52,No,,,,Argentina,,,Denunciante - ciudadano,,Mujer,0,06
2021-06-17,19:25,9445353515,Urgencia,Ciudadano,Si,Trata,Explotación sexual,Buenos Aires,Florencio Varela,PNR - Línea 145,Línea 145,Protex,2021-06-17 19:22,Si,,,,,,,,,,Denunciante - ciudadano,,,45,06
2021-06-19,10:48,3575353515,Emergencia,Ciudadano,No,Trata,Explotación laboral,Buenos Aires,Carmen de Patagones,PNR - Línea 145,Línea 145,Protex,2021-06-19 11:18,No,Gendarmería Nacional Argentina,2021-06-19 11:18,Si,,,,,Buenos Aires,MALVINAS ARGENTINAS,Denunciante - victima directa,Por Recomendación,Hombre,30,06
2021-06-19,13:03,8484453515,Urgencia,Ciudadano,Si,Trata,Explotación sexual,Tucumán,San Miguel de Tucumán,PNR - Línea 145,Línea 145,Protex,2021-06-19 13:27,Si,,,,,,,,,,Denunciante - ciudadano,,Hombre,55,90
2021-06-19,13:23,9484453515,Urgencia,Ciudadano,No,Trata,Explotación sexual,Buenos Aires,Bahía Blanca,PNR - Línea 145,Línea 145,Protex,2021-06-19 14:08,Si,,,,,,,Argentina,,,Denunciante - ciudadano,Por Carteles en Vía Pública,Hombre,36,06
2021-06-19,15:26,6584453515,Emergencia,Ciudadano,No,Trata,"Explotación sexual niñas, niños y adolescentes",Tucumán,San Miguel de Tucumán,PNR - Línea 145,Línea 145,Protex,2021-06-19 15:47,No,Gendarmería Nacional Argentina,2021-06-19 15:47,Si,,,,,,,Denunciante - ciudadano,,Hombre,40,90
2021-06-21,11:20,5525453515,Urgencia,Ciudadano,No,Trata,Explotación laboral,,,PNR - Línea 145,Correo Institucional,Protex,2021-06-21 11:17,No,,,,,,,,Buenos Aires,MALVINAS ARGENTINAS,Denunciante - victima directa,,Hombre,25,
2021-06-22,12:54,565453515,Urgencia,Ciudadano,Si,Trata,Explotación sexual,Córdoba,Córdoba,PNR - Línea 145,Línea 145,Protex,2021-06-22 13:11,Si,,,,,,,,,,Denunciante - ciudadano,,Hombre,0,14
2021-06-22,15:28,3565453515,Emergencia,Ciudadano,Si,Trata,"Explotación sexual niñas, niños y adolescentes",Entre Ríos,Bovril,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2021-06-22 16:41,Si,Protex,2021-06-22 17:05,No,,,,,,,Denunciante,,,35,30
2021-06-22,17:31,5565453515,Emergencia,Ciudadano,No,Trata,"Explotación sexual niñas, niños y adolescentes",Buenos Aires,Del Viso,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2021-06-22 19:46,Si,Protex,2021-06-22 19:46,No,,,,Argentina,,,Denunciante - ciudadano,,,35,06
2021-06-22,20:34,575453515,Urgencia,Ciudadano,Si,Trata,Explotación sexual,Río Negro,General Roca,PNR - Línea 145,Línea 145,Protex,2021-06-22 20:23,Si,,,,,,,,,,Denunciante - ciudadano,,,46,62
2021-06-23,00:59,1575453515,Urgencia,Institución,No,Trata,Explotación sexual,Buenos Aires,ramos mejia,PNR - Línea 145,Línea 145,Protex,2021-06-23 00:55,No,,,,,,,,,,,,,,06
2021-06-23,09:48,6575453515,Urgencia,Ciudadano,No,Trata,Explotación sexual,Neuquén,Villa La Angostura,PNR - Línea 145,Línea 145,,,,,,,,,,Argentina,,,Denunciante - ciudadano,,Mujer,60,58
2021-06-23,12:30,5584553515,Urgencia,Ciudadano,No,Trata,Persona desaparecida,San Luis,San Luis,PNR - Línea 145,Línea 145,,,,,,,,,,Argentina,,,Denunciante - ciudadano,,Mujer,40,74
2021-06-23,13:23,8494553515,Urgencia,Ciudadano,No,Trata,Explotación sexual,Chubut,,PNR - Línea 145,Línea 145,Protex,2021-06-23 13:25,Si,,,,,,,,,,Denunciante - victima directa,,Mujer,40,26
2021-06-23,19:16,3594553515,Urgencia,Ciudadano,Si,Trata,Oferta laboral engañosa,Buenos Aires,La Plata,PNR - Línea 145,Línea 145,Protex,2021-06-23 21:04,Si,,,,,,,Argentina,Buenos Aires,La Plata,Denunciante - victima directa,Por publicidad en internet,Hombre,20,06
2021-06-23,21:52,5594553515,Emergencia,Ciudadano,No,Trata,Posible captación,Buenos Aires,General Daniel Cerri,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2021-06-23 23:20,Si,Protex,2021-06-23 23:20,No,,,,Argentina,,,Denunciante - victima indirecta,Por Recomendación,Hombre,60,06
2021-06-24,13:28,2525553515,Urgencia,Ciudadano,No,Trata,Explotación laboral,Buenos Aires,Caseros,PNR - Línea 145,Línea 145,Protex,2021-06-24 14:37,No,,,,,,,Bolivia,,,Denunciante - victima directa,,Mujer,25,06
2021-06-24,14:59,8435553515,Urgencia,Ciudadano,No,Trata,Posible captación,Buenos Aires,Bahía Blanca,PNR - Línea 145,Línea 145,Protex,2021-06-24 15:38,No,,,,,,,Argentina,,,Denunciante - ciudadano,,Hombre,60,06
2021-06-24,15:29,1535553515,Urgencia,Ciudadano,No,Trata,Explotación laboral,Buenos Aires,Carmen de Patagones,PNR - Línea 145,Correo Institucional,Protex,2021-06-24 15:28,Si,,,,,,,,Buenos Aires,MALVINAS ARGENTINAS,Denunciante - ciudadano,,Hombre,0,06
2021-06-24,17:47,5535553515,Urgencia,Ciudadano,No,Trata,Explotación laboral,Buenos Aires,Villa  de Voto,PNR - Línea 145,Línea 145,Protex,2021-06-24 17:46,No,Área Legal del Programa Nacional de Rescate,2021-06-24 17:46,Si,,,,,,,Denunciante - victima directa,,,45,06
2021-06-24,18:11,6535553515,Urgencia,Ciudadano,No,Trata,Explotación laboral,Buenos Aires,Carmen de Patagones,PNR - Línea 145,Correo Institucional,Protex,2021-06-24 18:09,Si,,,,,,,,Buenos Aires,MALVINAS ARGENTINAS,Denunciante - ciudadano,,Hombre,0,06
2021-06-25,14:14,6555553515,Urgencia,Ciudadano,No,Trata,Oferta laboral engañosa,Buenos Aires,La Plata,PNR - Línea 145,Línea 145,,,,,,,,,,,,,Denunciante - ciudadano,,Mujer,45,06
2021-06-25,15:24,8465553515,Urgencia,Ciudadano,Si,Trata,Explotación sexual,Buenos Aires,,PNR - Línea 145,Línea 145,,,,,,,,,,,,,Denunciante - ciudadano,,Hombre,50,06
2021-06-25,17:09,565553515,Urgencia,Ciudadano,No,Trata,Persona desaparecida,Mendoza,Godoy Cruz,PNR - Línea 145,Línea 145,,,,,,,,,,,,,Denunciante - ciudadano,,Mujer,60,50
2021-06-25,19:16,2565553515,Urgencia,Ciudadano,No,Trata,Explotación sexual,Buenos Aires,,PNR - Línea 145,Línea 145,,,,,,,,,,,,,Denunciante - ciudadano,,Mujer,50,06
2021-06-26,09:26,2575553515,Urgencia,Ciudadano,Si,Trata,Otro,Salta,Tartagal,PNR - Línea 145,Línea 145,Protex,2021-06-26 10:44,No,,,,,,,,,,Denunciante,Por publicidad en internet,Mujer,50,66
2021-06-26,16:46,5584653515,Urgencia,Ciudadano,Si,Trata,Explotación sexual,,,PNR - Línea 145,Línea 145,Protex,2021-06-26 16:44,Si,,,,,,,,,,Denunciante - ciudadano,Por publicidad en internet,Hombre,38,
2021-06-26,17:47,7584653515,Emergencia,Ciudadano,No,Trata,"Explotación laboral niñas, niños y adolescentes",Buenos Aires,José C. Paz,PNR - Línea 145,Línea 145,Protex,2021-06-26 17:44,No,Gendarmería Nacional Argentina,2021-06-26 17:44,Si,,,,,,,Denunciante - ciudadano,Por Recomendación,Hombre,55,06
2021-06-27,15:56,7505653515,Urgencia,Ciudadano,Si,Trata,Explotación sexual,Buenos Aires,Ciudad Autónoma de Buenos Aires,PNR - Línea 145,Línea 145,Área Legal del Programa Nacional de Rescate,2021-06-27 15:53,Si,,,,,,,,,,,,,,06
2021-06-27,19:03,8415653515,Urgencia,Institución - Dirección de Niñez y Adolescencia Ituzaingo,No,Trata,Explotación laboral,Buenos Aires,Ituzaingó,PNR - Línea 145,Línea 145,Protex,2021-06-27 18:55,No,,,,,,,,,,Denunciante - institucion,,,0,06
2021-06-28,19:53,2545653515,Urgencia,Institución - Ministerio de Seguridad,No,Trata,Matrimonio forzado,Buenos Aires,Mar del Plata,PNR - Línea 145,Correo Institucional,Protex,2021-06-28 20:30,Si,,,,,,,,Buenos Aires,Mar del Plata,Denunciante - ciudadano,,Hombre,40,06
